"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Sub-Saharan Africa","SSF","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0388953711905594","0.0733395652517846","0.0987518232993962","0.112161679553824","0.132543429906005","0.160212701736259","0.202088007758653","0.230059001874186","0.317492913548","0.376027935261157","0.369707971223631","0.379244829645679","0.370516936130135","0.415992639748785","","",
"Small states","SST","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80349495868013","2.00755726669497","2.75308778609879","3.59051482421276","4.23305841045827","5.08159927801428","5.31988924001636","5.97768414879415","6.48274246599181","6.8569501437478","7.21194441212581","7.72354886363175","7.96575510146969","8.09907035044049","8.47155091101001","","",
"Sao Tome and Principe","STP","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0773127","0.185207","0.201029","0.251882","0.324332","0.399406","0.412942","0.509144","0.562007","0.658871","0.701186","0.714186","0.737817","0.763522","",
"Suriname","SUR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0194926","0.0442676","0.0850755","0.221638","0.525634","0.822605","1.11308","1.73367","2.86186","4.32752","5.40753","6.77793","8.38646","9.42353","12.6073","12.4833","12.7044","13.8156","",
"Slovak Republic","SVK","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0756094","0.415957","1.45876","3.36246","5.64241","10.1259","11.1992","14.3498","16.227","17.6208","19.3077","20.4559","21.9425","23.4346","24.5597","25.7852","27.6544","29.0469","",
"Slovenia","SVN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.276735","2.85493","2.91731","5.78172","9.85726","13.9737","17.1301","21.0224","22.0783","23.0274","24.1006","24.7512","25.4286","26.8836","27.2328","28.4117","28.9839","29.4892","30.2088","",
"Sweden","SWE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80354","6.59714","9.41629","12.2327","15.683","27.9025","27.3632","30.3429","31.4281","31.6232","31.9434","31.9801","32.2041","32.7262","33.8564","35.804","37.4112","39.0348","39.1349","39.8","",
"Eswatini","SWZ","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0735277","0.142227","0.343527","0.748484","0.317709","0.38644","0.465745","0.543457","0.628368","0.711234","0.711234","0.711234","",
"Sint Maarten (Dutch part)","SXM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.399345","1.0694","2.76456","3.87732","3.77782","5.01531","7.44324","10.2435","11.4219","13.2887","12.5532","14.1296","14.6641","15.7865","20.2851","27.6031","",
"Syrian Arab Republic","SYR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00336553","0.0147049","0.0273778","0.034998","0.0534987","0.163431","0.32682","0.575377","1.18477","1.76799","2.67865","4.05203","5.78059","8.32415","7.84393","8.73071","",
"Turks and Caicos Islands","TCA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00256917","0.00276938","0.127813","0.152166","0.111108","0.0741461","0.0803417","0.0719011","0.00132519","0.00125341","0.00125341","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00177489091521515","0.021804156265127","0.188711195651218","0.632716988742924","1.39997380591938","2.05313612229463","2.80597505613473","3.71412434475851","4.65565770530118","5.87903501649851","7.07586836682971","8.62519516721902","9.62195410171726","10.3175493499566","10.8976787043577","14.705735941779","16.9800106201266","20.5351592869977","21.29051272936","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0557713263918586","0.262168445060157","0.619588764227016","1.15975795944826","2.57482167407473","4.315800692827","6.16808448737173","7.912716641067","9.47580244617085","10.7702957217039","12.1109831882762","13.4173018728465","14.0242848472843","15.22823469453","15.930394079917","17.3937338406459","18.0540884042445","","",
"Togo","TGO","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0202859","0.0314133","0.0666471","0.423955","0.51606","0.61255","0.0994288","0.17666","0.902234","0.649312","0.656624","0.331546","0.394674","",
"Thailand","THA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00253859","0.00253859","0.0179876","0.253518","0.849171","1.35772","1.95422","3.11554","3.92463","4.83942","5.7688","6.66166","7.6191","7.94871","9.06504","10.4667","11.8596","13.2352","14.5188","",
"Tajikistan","TJK","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000152869","0.000152869","0.000152869","0.000152869","0.0516094","0.0507356","0.059744","0.0624386","0.0652159","0.0685729","0.0719624","0.073914","0.0709721","0.0692554","0.0675655","0.0675655","0.0675655","",
"Turkmenistan","TKM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00151952","0.00928523","0.0142121","0.0212598","0.0265761","0.0335422","0.0420758","0.0539056","0.0706418","0.0868407","0.0868407","0.0868407","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0354133289533078","0.134923749028388","0.316918995341295","0.482276254857625","1.19478263866966","1.5672859129605","2.40623969371209","3.67678554465824","5.01816661271299","6.0174135018168","6.81979782835883","8.03117403263514","8.68096411457072","9.39913370758088","10.1196089463661","10.8976216352809","11.4917660794955","12.2333328523625","12.9950168299447","","",
"Timor-Leste","TLS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000950261","0.0013376","0.00221076","0.00285312","0.00482443","0.00672711","0.0438434","0.0457238","0.0494093","0.052957","0.0606957","0.0875392","0.0859315","0.0843115","0.269132","0.276031","0.0463994","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0445247010383804","0.0869113644306979","0.219434174848817","0.339419036945582","0.553965379349103","0.820885109789754","1.15711543805942","1.57695200441612","2.12403595977471","2.85484230977049","3.44990765994262","4.18309363668804","4.76227432115701","6.06738352347311","7.65948592705173","7.68204801544804","","",
"Tonga","TON","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0111086","0.0220908","0.333273","0.639215","0.622382","0.760375","0.697434","0.962557","1.05783","1.25529","1.46004","1.67047","1.78168","2.43895","2.96639","2.94123","2.94123","3.54374","",
"South Asia (IDA & IBRD)","TSA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00460064276623093","0.00747667449158989","0.0127564690102096","0.0218361531987956","0.102486468106504","0.168130857898128","0.210802680499788","0.353636299711217","0.536049920328214","0.763261658089816","0.931193144180445","1.05237338355792","1.10557161749374","1.25699400172789","1.4071268510944","1.58438137306122","1.60551880958886","1.79784816781043","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0388953711905594","0.0733395652517847","0.0987518232993962","0.112161679553824","0.132543429906005","0.160212701736259","0.202088007758653","0.230059001874185","0.317492913548","0.376027935261157","0.369707971223631","0.379244829645679","0.370516936130135","0.415992639748785","","",
"Trinidad and Tobago","TTO","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01378","0.068871","0.328108","0.833242","1.5825","2.71244","6.50062","9.84587","12.2614","12.8963","14.9767","15.6975","18.2118","20.3252","18.553","23.61","24.4006","24.7127","",
"Tunisia","TUN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000263391","0.00260425","0.0283269","0.173874","0.429802","0.930796","2.18282","3.54264","4.53402","5.20726","4.86132","4.74743","5.12997","5.13399","5.6641","7.01263","8.7711","10.2043","",
"Turkey","TUR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0170036","0.0325503","0.301598","0.862443","2.34122","4.03405","6.83189","8.17535","9.04397","9.81399","10.3364","10.541","11.7133","11.4806","12.1032","13.1529","14.701","16.2827","17.0587","",
"Tuvalu","TUV","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.506637","1.5","2.47036","2.64162","2.81171","0.959325","2.2792","4.23211","4.19033","4.14479","4.10135","4.05442","4.00891","3.95778","3.95778","3.95778","",
"Tanzania","TZA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00673336","0.00758053","0.00834288","0.0153438","0.0161281","0.017034","0.0618915","0.0878264","0.116381","0.169334","0.205895","0.600337","1.39675","1.52936","1.78029","",
"Uganda","UGA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0030703","0.00423499","0.00630801","0.0157664","0.0191015","0.0431723","0.106085","0.111115","0.116264","0.149541","0.211179","0.232325","0.0235215","0.0275667","0.0275667","",
"Ukraine","UKR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.277232","1.11549","1.72465","3.46422","4.14771","6.4549","6.95621","8.03755","8.85843","9.30621","11.8061","12.2174","12.5543","12.2818","16.1591","",
"Upper middle income","UMC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00806449250212551","0.0414792531887744","0.194874186790443","0.568293505101648","1.29652498845233","1.94751681141476","2.74032513868443","3.79783859090207","4.94640967621284","6.18708966744798","7.452927686685","9.01415305794966","10.1081418585972","10.9679273588101","11.5957513232505","14.5799261807595","16.5947500723247","19.4322419832229","20.1349032422411","","",
"Uruguay","URY","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.812892","1.46122","3.20509","4.95289","7.3208","9.47805","11.4176","14.0364","17.1848","21.7463","24.7104","26.4048","26.9171","27.7387","28.336","29.2457","",
"United States","USA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.256527","0.988801","2.50962","4.49489","6.92063","9.5731","12.7764","17.3415","20.2304","23.853","25.4147","26.1149","27.3524","28.3445","29.4589","30.3514","30.6929","31.8538","32.7312","33.9951","35.6063","34.6719","",
"Uzbekistan","UZB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0107072","0.0211446","0.0312966","0.0322302","0.0705025","0.238752","0.316171","0.413804","0.509921","0.748996","1.0233","2.69651","5.78019","8.73476","10.3887","12.697","13.9388","",
"St. Vincent and the Grenadines","VCT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0750723","1.00465","1.05792","1.21646","3.35776","5.17297","7.34625","8.63893","10.6264","11.5487","12.2318","12.5568","13.4448","13.5182","15.5385","19.9755","17.5485","25.4103","19.5182","",
"Venezuela, RB","VEN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0184892","0.148646","0.311354","0.457885","0.808602","1.34758","2.00232","3.14821","4.03505","4.99999","5.88284","6.28512","6.93682","7.49951","7.98883","8.57687","8.75055","8.86909","8.73127","8.98171","",
"British Virgin Islands","VGB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4404","24.7499","25.7813","25.9511","21.4303","22.0532","22.8458","21.1821","16.9152","15.8211","15.8211","",
"Virgin Islands (U.S.)","VIR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3729","2.75247","2.75247","5.53891","6.94668","8.45769","8.57787","8.57787","8.57787","8.64173","8.65727","8.57486","8.57486","8.57486","8.57486","8.57486","",
"Vietnam","VNM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00131969","0.0111541","0.0634568","0.250528","0.610475","1.515","2.37578","3.69055","4.17122","4.31883","5.31767","5.67761","6.54266","8.26269","9.70659","11.9132","13.6002","15.3453","",
"Vanuatu","VUT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00753924","0.0112675","0.0281916","0.0443159","0.0592331","0.089006","0.217158","0.211675","0.138881","0.124249","0.120794","1.73142","1.58485","1.61176","1.59119","1.59119","1.59119","",
"World","WLD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.832587498461406","1.32518760563577","1.97249195204257","2.89800633516208","3.61201383199098","4.52330131464897","5.41345028010659","6.25457351634522","7.04850724369717","7.73781298599161","8.56896427227592","9.15290125383595","9.64720959649053","10.0588561082995","11.4605961874038","12.4111722142683","13.7122496436601","14.1504584599037","","",
"Samoa","WSM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0179181","0.036166","0.0541808","0.0714105","0.0873062","0.108368","0.107556","0.107556","0.573275","0.649126","1.05139","1.07693","1.11497","0.866129","0.866129","0.866129","",
"Kosovo","XKX","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00744999","0.0134428","0.0516856","0.118764","0.239825","0.362775","0.457837","0.683606","1.02119","1.31663","1.49068","1.5842","1.68494","1.68494","1.68494","",
"South Africa","ZAF","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0057832","0.0434789","0.126872","0.345213","0.691103","0.769548","0.855774","0.952909","1.45069","1.7441","2.09567","3.00856","3.12831","2.54457","2.04735","1.97017","2.39969","2.13523","",
"Zambia","ZMB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000201614","0.000289931","0.000437489","0.000808404","0.00216438","0.00210859","0.0192138","0.0319924","0.0443864","0.0809829","0.0754594","0.117056","0.103691","0.0900878","0.133255","0.147298","0.194238","0.213082","0.249918","0.497681","",
"Zimbabwe","ZWE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.006466","0.0238157","0.0532956","0.0746012","0.084336","0.0839127","0.124103","0.145401","0.376228","0.259889","0.263682","0.548259","0.778375","1.12046","1.18705","1.21763","1.31569","1.40632","1.39582","",
